elec gen by gen tech
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00534184,0.0153678,0.0278692,0.0521438,0.0721268,0.0720893,0.0719268,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,hydro,electricity,hydro,0.0408229,0.0516283,0.0603252,0.0564102,0.0615764,0.0667426,0.0719089,0.0770751,0.0822413,0.0874075,0.0925738,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,5.53643E-4,0.00117769,0.0018432,0.00342443,0.00633615,0.0126528,0.0458375,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14318,0.33363,0.609682,0.342247,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0317246,0.0647162,0.111397,0.0485458,0.024309,4.21305E-4,1.91634E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,refined liquids,electricity,refined liquids (steam/CT),0.117727,0.127341,0.157289,0.214293,0.142475,0.141915,0.141525,0.0899981,0.0382814,8.18845E-4,3.22366E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0257265,0.103497,0.166555,0.360557,0.504156,0.570363,0.174695,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,solar,electricity,CSP,0.0,0.0,0.0,1.44E-5,1.44E-5,1.44E-5,1.44E-5,1.44E-5,1.44E-5,0.0,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,2.01037E-6,1.53977E-5,7.45679E-5,0.00113121,0.00622547,0.0320081,0.38602,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,solar,electricity,PV,0.0,7.2E-6,7.676E-4,0.0010805,0.00814237,0.03336007,0.07787487,0.12658737,0.21062556999999998,0.33205007,0.47444919999999996,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,4.80617E-6,2.2925869999999998E-5,8.567737E-5,0.00109652737,0.00580208737,0.02972048737,0.3630896812,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,wind,electricity,wind,0.0,0.0028801,0.0082658,0.0181601,0.0327098,0.0609983,0.1000963,0.16713450000000002,0.2617163,0.41581619999999997,1.0883625000000001,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.21291E-4,0.001107914,0.0052848339999999995,0.037123234000000005,0.15841223399999999,0.530355943,2.03339932,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Northern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,4.77236E-5,2.0642259999999998E-4,5.817946E-4,0.0025222146000000003,0.0086683046,0.0296135046,0.21657978100000003,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94959E-4,0.00219124,0.00697528,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,5.73333E-5,1.95445E-4,1.74087E-4,1.15525E-4,3.75809E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49649E-4,0.00253688,0.00258822,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,biomass,electricity,biomass (conv),0.0,0.0,4.03201E-4,5.68121E-4,4.87742E-4,6.31945E-4,9.77825E-4,6.78072E-4,1.82457E-4,3.29731E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050394,0.0136502,0.00741801,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.00230506,0.00716644,0.00661539,0.00537986,1.38375E-5,1.26756E-9,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00534182,0.0114459,0.00321578,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,coal,electricity,coal (conv pul),0.0213304,0.0204674,0.0126978,0.0266819,0.0249697,0.031335,0.0438385,0.0292742,0.0159349,3.14015E-5,2.77505E-9,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170104,0.0578547,0.102003,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,gas,electricity,gas (CC),0.0,7.8267E-4,0.0,0.00985434,0.00853099,0.0134152,0.0262451,0.0235059,0.0234276,0.00347262,8.03371E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,gas,electricity,gas (steam/CT),0.0,0.00337892,0.00860167,0.0189845,0.0162546,0.0188449,0.0236187,0.0188911,0.0134822,2.47219E-4,4.62898E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,8.13235E-6,6.18212E-4,0.00246573,0.00232311,0.00965791,0.0272666,0.0699589,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,hydro,electricity,hydro,0.0548817,0.120117,0.148422,0.161628,0.175234,0.188839,0.202445,0.203554,0.229657,0.243262,0.256868,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,7.27583E-7,2.61747E-5,7.67247E-5,7.22867E-5,2.08176E-4,6.21758E-4,0.00347256,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725916,0.249881,0.258475,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,3.00062E-4,0.0168763,0.0579583,0.0340814,0.0200571,6.27367E-4,2.52976E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,refined liquids,electricity,refined liquids (steam/CT),0.00254618,0.00617972,0.00945443,0.0264261,0.00862253,0.0215114,0.0399604,0.0297918,0.0197408,8.83027E-4,3.3964E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.023216,0.0523541,0.0879557,0.214957,0.316008,0.34164,0.25185,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,3.39543E-9,9.63145E-7,1.00345E-5,9.45412E-6,3.13948E-4,0.00248968,0.0295542,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,solar,electricity,PV,0.0,1.12E-5,5.29002E-5,8.66999E-5,9.552031E-5,7.340053100000001E-4,0.00244133531,0.00230011811,0.00489038531,0.00954344541,0.033112325,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,7.28138E-9,1.17251138E-6,9.802111379999999E-6,9.235130200000001E-6,2.6161411138E-4,0.00207215411138,0.02493394683,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,wind,electricity,wind,0.0,2.2E-6,6.70002E-6,6.51999E-5,7.72119E-5,7.658949E-4,0.0023011149,0.0021680138,0.0032718669,0.0050636069999999995,0.025485895,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.40994E-7,4.6624294000000004E-5,4.57061294E-4,4.30623439E-4,0.010079311294,0.0593767703,0.43093028699999997,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Southern,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,2.58445E-8,3.5714244999999997E-6,2.12945245E-5,2.00627395E-5,2.083485245E-4,9.767895245000001E-4,0.00749948368,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00305622,0.0122743,0.0366998,0.0645264,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,3.29324E-4,0.00150376,0.0014932,4.77827E-4,1.15049E-6,1.94673E-10,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00591215,0.0197925,0.0445329,0.0227718,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,biomass,electricity,biomass (conv),1.692E-4,6.15601E-4,7.74E-4,9.19809E-4,8.20293E-6,0.00120036,0.00448262,0.00223767,3.77449E-4,5.80191E-7,1.16073E-10,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27125E-4,0.00213571,0.00444496,0.00142878,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,1.77618E-4,8.12798E-4,7.08762E-4,2.10548E-4,3.0892E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46142E-4,0.00231241,0.00383006,6.18846E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,coal,electricity,coal (conv pul),4.69071E-4,0.00274718,0.0037114,8.52852E-4,7.58548E-4,0.00128624,0.00302862,0.00177793,4.20829E-4,5.60292E-7,1.16705E-10,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156703,0.496926,1.08411,1.09519,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,gas,electricity,gas (CC),0.00903386,0.0270923,0.0,0.00812845,0.0067888,0.0265551,0.124235,0.127858,0.110334,0.004027,1.82835E-6,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,gas,electricity,gas (steam/CT),0.0176242,0.0462291,0.0966987,0.144202,0.116309,0.131204,0.184512,0.10531,0.0374731,3.58393E-4,1.46771E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.0,0.00316572,0.016322,0.0471005,0.0965161,0.141638,0.141484,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,hydro,electricity,hydro,0.0804331,0.108752,0.114311,0.11812,0.158267,0.203657,0.246425,0.289193,0.331962,0.37473,0.417498,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.0,1.35854E-4,5.60878E-4,0.00163136,0.00397689,0.009725,0.0359949,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436055,0.1087,0.245089,0.143178,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.0,0.00513439,0.0261003,0.00803114,0.00517139,9.89534E-5,6.43057E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,refined liquids,electricity,refined liquids (steam/CT),0.0167248,0.0221465,0.0330202,0.0400952,0.0244915,0.022775,0.0291579,0.0144464,0.00608034,1.65587E-4,9.89799E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0103289,0.0389886,0.0657549,0.16692,0.334652,0.524017,0.243021,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,0.0,4.89365E-6,7.0939E-5,0.00111197,0.00659039,0.0366125,0.390285,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,solar,electricity,PV,0.0,1.95E-5,1.518E-4,0.0023911,0.00235213,0.00867946,0.03413256,0.06485215999999999,0.12877845999999998,0.23061036000000001,0.33565036000000004,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,0.0,5.31055E-6,6.146865E-5,8.5996565E-4,0.00491725565,0.02724775565,0.29428075565,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,wind,electricity,wind,0.0,9.00002E-6,2.87E-5,2.848E-4,2.80158E-4,0.00625771,0.02991351,0.06601121,0.12675871,0.26207391,0.72341391,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,0.0,1.67104E-4,0.002548074,0.024145874,0.111310874,0.32763687399999997,0.82010077,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Africa_Western,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,0.0,2.23623E-5,2.003793E-4,0.0013364793,0.0059508893,0.0255198893,0.1945688893,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00203042,0.00504272,0.0107698,0.013141,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,3.85191E-4,8.79812E-4,8.20433E-4,1.73531E-4,3.17722E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00439709,0.00932869,0.0151085,0.00482164,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,biomass,electricity,biomass (conv),3.852E-4,0.0046332,0.007902,0.00769681,0.00707173,0.00631036,0.00581023,0.00214687,2.16259E-4,3.13736E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74716E-4,0.00234935,0.00361115,7.05464E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,6.30895E-4,0.00145589,0.00115778,2.68918E-4,2.99685E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122416,0.00267127,0.00337501,2.99235E-4,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,coal,electricity,coal (conv pul),0.002376,0.007848,0.0108468,0.0118908,0.0131804,0.0146647,0.0162588,0.0069205,0.00102689,1.00172E-6,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112633,0.241427,0.389884,0.113992,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,gas,electricity,gas (CC),0.0177333,0.154733,0.0793615,0.0813472,0.0909493,0.121703,0.175616,0.163575,0.125027,0.00274764,3.00948E-7,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,gas,electricity,gas (steam/CT),0.0538059,0.0444407,0.146031,0.175574,0.168881,0.180999,0.192649,0.0980465,0.0322013,2.09847E-4,2.11503E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00142848,0.00526638,0.0119649,0.0349526,0.0589986,0.0939882,0.137457,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,hydro,electricity,hydro,0.0643536,0.122414,0.120913,0.13694,0.141161,0.145383,0.149604,0.153825,0.158046,0.162267,0.166488,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,0.00163131,0.00418515,0.0077608,0.0216194,0.039364,0.075022,0.247097,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,nuclear,electricity,Gen_II_LWR,0.0262116,0.0247428,0.0258156,0.0257004,0.0237508,0.0226368,0.021012,0.0187885,0.0159975,0.0128502,0.00970294,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0538518,0.0727465,0.108238,0.0616004,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00581772,0.0136091,0.0252448,0.00811842,0.00360319,5.90902E-5,1.71363E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,refined liquids,electricity,refined liquids (steam/CT),0.0177984,0.0206856,0.0599868,0.0804853,0.0479384,0.0430216,0.0372523,0.0150248,0.0057679,1.26463E-4,2.60683E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.00305335,0.0147718,0.0234691,0.0266692,0.0344495,0.0346549,0.00137553,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,7.56427E-7,6.11208E-6,3.09257E-5,6.61359E-4,0.00270918,0.0117245,0.127858,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,solar,electricity,PV,0.0,0.0,0.0,5.4E-5,9.62882E-4,0.005345002,0.014921552,0.030154352,0.043187251999999995,0.057080752,0.06226919,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,5.9731E-7,2.99164E-6,1.1683789999999999E-5,2.1089679E-4,8.3570279E-4,0.0035982827900000003,0.03972228548,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,wind,electricity,wind,0.0,2.7E-4,9.0E-5,0.0021564,0.00670607,0.01984747,0.04402577,0.12816907,0.20857607,0.31327567,0.514651,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.30658E-5,1.432008E-4,7.881908000000001E-4,0.0078864908,0.0273610908,0.095414325,0.58890519,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Argentina,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,7.813E-6,4.24653E-5,1.463993E-4,9.740123000000001E-4,0.0027453623,0.0081319123,0.0504839993,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032392,0.00921556,0.0177733,0.0165038,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,3.21644E-4,7.57514E-4,9.80038E-4,2.63112E-4,3.37883E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00709898,0.0170273,0.0249977,0.00654035,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,biomass,electricity,biomass (conv),0.0,0.00187919,6.55188E-4,0.00136075,0.00207664,0.00264997,0.00339539,0.00220649,2.9853E-4,2.71848E-7,0.0,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410041,0.10228,0.137005,0.014958,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,0.022177,0.0455907,0.0403001,0.010817,7.57146E-6,3.96106E-10,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0550768,0.124109,0.142067,0.00699894,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,coal,electricity,coal (conv pul),0.439003,0.672506,0.653751,0.575343,0.632261,0.679323,0.710712,0.361104,0.0554189,3.20871E-5,1.22344E-9,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105476,0.234968,0.358239,0.11184,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,gas,electricity,gas (CC),0.0392081,0.0563008,0.0392846,0.019736,0.0296676,0.0481129,0.077403,0.0766507,0.060042,0.0011022,9.12221E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,gas,electricity,gas (steam/CT),0.0329217,0.0523683,0.140118,0.176105,0.162455,0.166311,0.167613,0.085311,0.0264041,1.4367E-4,1.05263E-8,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,geothermal,electricity,geothermal,0.00746642,0.0111492,0.0209732,0.0280251,0.0364479,0.0483366,0.0626356,0.122106,0.181646,0.221595,0.23893,0.0,0.0,0.0,EJ,
"1p5C_delay_no_css_steel_sector,date=2021-15-10T17:00:31+17:00",Australia_NZ,hydro,electricity,hydro,0.134392,0.139082,0.137653,0.1363,0.142893,0.149486,0.156079,0.162672,0.169265,0.175858,0.182451,0.0,0.0,0.0,EJ,
