"","region","scenario","sector","subsector","input","technology","Units","year","value","input2"
"1264","EU-27","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2050,0.0115983764,"hydrogen"
"1265","Global","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0,"biomass"
"1266","Global","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0,"biomass"
"1267","Global","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2015,0,"biomass"
"1268","Global","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2015,0,"electricity"
"1269","Global","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2015,0,"electricity"
"1270","Global","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2015,0,"electricity"
"1271","Global","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2015,0,"refined liquids"
"1272","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2015,0,"refined liquids"
"1273","Global","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2015,0,"refined liquids"
"1274","Global","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2015,0,"gas"
"1275","Global","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2015,0,"gas"
"1276","Global","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2015,0,"gas"
"1277","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2015,26.0842386004,"coal"
"1278","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2015,26.0842386004,"coal"
"1279","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2015,26.0842396004,"coal"
"1280","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2015,2.441938326,"electricity"
"1281","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2015,2.441938326,"electricity"
"1282","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2015,2.441938326,"electricity"
"1283","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2015,0.0118861777,"refined liquids"
"1284","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2015,0.0118861777,"refined liquids"
"1285","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2015,0.0118861777,"refined liquids"
"1286","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2015,0.03167551969,"gas"
"1287","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2015,0.03167551969,"gas"
"1288","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2015,0.03167551969,"gas"
"1289","Global","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2015,0,"coal with CCS"
"1290","Global","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2015,0,"coal with CCS"
"1291","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2015,0,"electricity"
"1292","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2015,0,"electricity"
"1293","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2015,0,"electricity"
"1294","Global","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2015,0,"refined liquids with CCS"
"1295","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2015,0,"refined liquids with CCS"
"1296","Global","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2015,0,"gas with CCS"
"1297","Global","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2015,0,"gas with CCS"
"1298","Global","Ref","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2015,0,"gas with CCS"
"1299","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2015,0,"coal"
"1300","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2015,0,"coal"
"1301","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2015,0,"coal"
"1302","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2015,0,"electricity"
"1303","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2015,0,"electricity"
"1304","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2015,0,"electricity"
"1305","Global","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0,"hydrogen"
"1306","Global","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0,"hydrogen"
"1307","Global","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2015,0,"hydrogen"
"1308","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0,"refined liquids"
"1309","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0,"refined liquids"
"1310","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2015,0,"refined liquids"
"1311","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0,"gas"
"1312","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0,"gas"
"1313","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2015,0,"gas"
"1314","Global","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.7277075078,"coal"
"1315","Global","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.7277075078,"coal"
"1316","Global","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2015,0.7277075078,"coal"
"1317","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.74937075,"electricity"
"1318","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.74937075,"electricity"
"1319","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2015,0.74937075,"electricity"
"1320","Global","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.338786007,"refined liquids"
"1321","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.338786007,"refined liquids"
"1322","Global","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2015,0.338786007,"refined liquids"
"1323","Global","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,2.2845436,"gas"
"1324","Global","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,2.2845436,"gas"
"1325","Global","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2015,2.2845436,"gas"
"1326","Global","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2015,0,"coal with CCS"
"1327","Global","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2015,0,"coal with CCS"
"1328","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2015,0,"electricity"
"1329","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2015,0,"electricity"
"1330","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2015,0,"electricity"
"1331","Global","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2015,0,"refined liquids with CCS"
"1332","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2015,0,"refined liquids with CCS"
"1333","Global","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2015,0,"gas with CCS"
"1334","Global","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2015,0,"gas with CCS"
"1335","Global","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.88678227,"electricity"
"1336","Global","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.88678227,"electricity"
"1337","Global","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2015,0.88678227,"electricity"
"1338","Global","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.0663607516,"refined liquids"
"1339","Global","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.0663607516,"refined liquids"
"1340","Global","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2015,0.0663607516,"refined liquids"
"1341","Global","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0,"electricity"
"1342","Global","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0,"electricity"
"1343","Global","Ref","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2015,0,"electricity"
"1344","Global","1p5","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0,"hydrogen"
"1345","Global","1p5 delay","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0,"hydrogen"
"1346","Global","Ref","iron and steel","EAF with DRI","hydrogen","Hydrogen-based DRI","EJ",2015,0,"hydrogen"
"1347","Global","1p5","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.014421965727,"biomass"
"1348","Global","1p5 delay","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.014421965698,"biomass"
"1349","Global","Ref","iron and steel","BLASTFUR","biomass","Biomass-based","EJ",2020,0.0149567563895,"biomass"
"1350","Global","1p5","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.000471222645219,"electricity"
"1351","Global","1p5 delay","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.000471222644019,"electricity"
"1352","Global","Ref","iron and steel","BLASTFUR","electricity","Biomass-based","EJ",2020,0.000488696676896,"electricity"
"1353","Global","1p5","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.000008595688812,"refined liquids"
"1354","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.000008595688791,"refined liquids"
"1355","Global","Ref","iron and steel","BLASTFUR","refined liquids","Biomass-based","EJ",2020,0.000008914472477,"refined liquids"
"1356","Global","1p5","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.000008595688812,"gas"
"1357","Global","1p5 delay","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.000008595688791,"gas"
"1358","Global","Ref","iron and steel","BLASTFUR","gas","Biomass-based","EJ",2020,0.000008914472477,"gas"
"1359","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,31.015395447887,"coal"
"1360","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,31.015395547887,"coal"
"1361","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR","EJ",2020,32.1763144090919,"coal"
"1362","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,2.90126619262,"electricity"
"1363","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,2.90126619332,"electricity"
"1364","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR","EJ",2020,3.0045548394,"electricity"
"1365","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.01415973635521,"refined liquids"
"1366","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.01415973635521,"refined liquids"
"1367","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR","EJ",2020,0.014626307494,"refined liquids"
"1368","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.03901042659163,"gas"
"1369","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.03901042659863,"gas"
"1370","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR","EJ",2020,0.04060607821383,"gas"
"1371","Global","1p5","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2020,0,"coal with CCS"
"1372","Global","1p5 delay","iron and steel","BLASTFUR","coal with CCS","BLASTFUR CCS","EJ",2020,0,"coal with CCS"
"1373","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2020,0,"electricity"
"1374","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2020,0,"electricity"
"1375","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR CCS","EJ",2020,0.000000626489,"electricity"
"1376","Global","1p5","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2020,0,"refined liquids with CCS"
"1377","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids with CCS","BLASTFUR CCS","EJ",2020,0,"refined liquids with CCS"
"1378","Global","1p5","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2020,0,"gas with CCS"
"1379","Global","1p5 delay","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2020,0,"gas with CCS"
"1380","Global","Ref","iron and steel","BLASTFUR","gas with CCS","BLASTFUR CCS","EJ",2020,0.000000005528437,"gas with CCS"
"1381","Global","1p5","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0,"coal"
"1382","Global","1p5 delay","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0,"coal"
"1383","Global","Ref","iron and steel","BLASTFUR","coal","BLASTFUR with hydrogen","EJ",2020,0.0164820263845,"coal"
"1384","Global","1p5","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0,"electricity"
"1385","Global","1p5 delay","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0,"electricity"
"1386","Global","Ref","iron and steel","BLASTFUR","electricity","BLASTFUR with hydrogen","EJ",2020,0.000661554614808,"electricity"
"1387","Global","1p5","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0,"hydrogen"
"1388","Global","1p5 delay","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0,"hydrogen"
"1389","Global","Ref","iron and steel","BLASTFUR","hydrogen","BLASTFUR with hydrogen","EJ",2020,0.00398103772277,"hydrogen"
"1390","Global","1p5","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0,"refined liquids"
"1391","Global","1p5 delay","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0,"refined liquids"
"1392","Global","Ref","iron and steel","BLASTFUR","refined liquids","BLASTFUR with hydrogen","EJ",2020,0.000012067750343,"refined liquids"
"1393","Global","1p5","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0,"gas"
"1394","Global","1p5 delay","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0,"gas"
"1395","Global","Ref","iron and steel","BLASTFUR","gas","BLASTFUR with hydrogen","EJ",2020,0.000012067750343,"gas"
"1396","Global","1p5","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.9086723104,"coal"
"1397","Global","1p5 delay","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.9086723094,"coal"
"1398","Global","Ref","iron and steel","EAF with DRI","coal","EAF with DRI","EJ",2020,0.8462767681,"coal"
"1399","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.872933852762,"electricity"
"1400","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.87293385476,"electricity"
"1401","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI","EJ",2020,0.784259549694,"electricity"
"1402","Global","1p5","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.3912544632,"refined liquids"
"1403","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.3912544632,"refined liquids"
"1404","Global","Ref","iron and steel","EAF with DRI","refined liquids","EAF with DRI","EJ",2020,0.3383068869,"refined liquids"
"1405","Global","1p5","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,2.77095804774,"gas"
"1406","Global","1p5 delay","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,2.77095804971,"gas"
"1407","Global","Ref","iron and steel","EAF with DRI","gas","EAF with DRI","EJ",2020,2.08382607597,"gas"
"1408","Global","1p5","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2020,0,"coal with CCS"
"1409","Global","1p5 delay","iron and steel","EAF with DRI","coal with CCS","EAF with DRI CCS","EJ",2020,0,"coal with CCS"
"1410","Global","1p5","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2020,0.0000025259,"electricity"
"1411","Global","1p5 delay","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2020,0.0000025259,"electricity"
"1412","Global","Ref","iron and steel","EAF with DRI","electricity","EAF with DRI CCS","EJ",2020,0.0000186545,"electricity"
"1413","Global","1p5","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2020,0,"refined liquids with CCS"
"1414","Global","1p5 delay","iron and steel","EAF with DRI","refined liquids with CCS","EAF with DRI CCS","EJ",2020,0,"refined liquids with CCS"
"1415","Global","1p5","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2020,0,"gas with CCS"
"1416","Global","1p5 delay","iron and steel","EAF with DRI","gas with CCS","EAF with DRI CCS","EJ",2020,0,"gas with CCS"
"1417","Global","1p5","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,1.111078652177,"electricity"
"1418","Global","1p5 delay","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,1.111078654376,"electricity"
"1419","Global","Ref","iron and steel","EAF with scrap","electricity","EAF with scrap","EJ",2020,1.028301438714,"electricity"
"1420","Global","1p5","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.08584422621,"refined liquids"
"1421","Global","1p5 delay","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.08584422621,"refined liquids"
"1422","Global","Ref","iron and steel","EAF with scrap","refined liquids","EAF with scrap","EJ",2020,0.07764105684,"refined liquids"
"1423","Global","1p5","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0,"electricity"
"1424","Global","1p5 delay","iron and steel","EAF with DRI","electricity","Hydrogen-based DRI","EJ",2020,0,"electricity"
